2005;SÃO PAULO;Cédulas - 1a. família;1.00;92,00
2005;SÃO PAULO;Cédulas - 1a. família;2.00;163,00
2005;SÃO PAULO;Cédulas - 1a. família;5.00;5.111,00
2005;SÃO PAULO;Cédulas - em polímero;10.00;12.266,00
2005;SÃO PAULO;Cédulas - 1a. família;10.00;19.786,00
2005;SÃO PAULO;Cédulas - 1a. família;20.00;14.253,00
2005;SÃO PAULO;Cédulas - 1a. família;50.00;110.915,00
2005;SÃO PAULO;Cédulas - 1a. família;100.00;1.051,00
2005;SERGIPE;Cédulas - 1a. família;1.00;1,00
2005;SERGIPE;Cédulas - 1a. família;5.00;455,00
2005;SERGIPE;Cédulas - em polímero;10.00;7,00
2005;SERGIPE;Cédulas - 1a. família;10.00;319,00
2005;SERGIPE;Cédulas - 1a. família;20.00;258,00
2005;SERGIPE;Cédulas - 1a. família;50.00;1.391,00
2005;SERGIPE;Cédulas - 1a. família;100.00;2,00
2005;TOCANTINS;Cédulas - 1a. família;5.00;111,00
2005;TOCANTINS;Cédulas - em polímero;10.00;1,00
2005;TOCANTINS;Cédulas - 1a. família;10.00;78,00
2005;TOCANTINS;Cédulas - 1a. família;20.00;31,00
2005;TOCANTINS;Cédulas - 1a. família;50.00;821,00
2005;TOCANTINS;Cédulas - 1a. família;100.00;1,00
2006;ACRE;Cédulas - 1a. família;1.00;2,00
2006;ACRE;Cédulas - 1a. família;5.00;11,00
2006;ACRE;Cédulas - 1a. família;10.00;24,00
2006;ACRE;Cédulas - 1a. família;20.00;24,00
2006;ACRE;Cédulas - 1a. família;50.00;552,00
2006;ACRE;Cédulas - 1a. família;100.00;2,00
2006;ALAGOAS;Cédulas - 1a. família;2.00;2,00
2006;ALAGOAS;Cédulas - 1a. família;5.00;344,00
2006;ALAGOAS;Cédulas - em polímero;10.00;10,00
2006;ALAGOAS;Cédulas - 1a. família;10.00;1.543,00
2006;ALAGOAS;Cédulas - 1a. família;20.00;238,00
2006;ALAGOAS;Cédulas - 1a. família;50.00;3.265,00
2006;ALAGOAS;Cédulas - 1a. família;100.00;44,00
2006;AMAPÁ;Cédulas - 1a. família;2.00;2,00
2006;AMAPÁ;Cédulas - 1a. família;5.00;1,00
2006;AMAPÁ;Cédulas - em polímero;10.00;2,00
2006;AMAPÁ;Cédulas - 1a. família;10.00;15,00
2006;AMAPÁ;Cédulas - 1a. família;20.00;6,00
2006;AMAPÁ;Cédulas - 1a. família;50.00;36,00
2006;AMAZONAS;Cédulas - 1a. família;1.00;3,00
2006;AMAZONAS;Cédulas - 1a. família;2.00;21,00
2006;AMAZONAS;Cédulas - 1a. família;5.00;108,00
2006;AMAZONAS;Cédulas - em polímero;10.00;118,00
2006;AMAZONAS;Cédulas - 1a. família;10.00;332,00
2006;AMAZONAS;Cédulas - 1a. família;20.00;32,00
2006;AMAZONAS;Cédulas - 1a. família;50.00;481,00
2006;AMAZONAS;Cédulas - 1a. família;100.00;44,00
2006;BAHIA;Cédulas - 1a. família;1.00;5,00
2006;BAHIA;Cédulas - 1a. família;2.00;51,00
2006;BAHIA;Cédulas - 1a. família;5.00;1.383,00
2006;BAHIA;Cédulas - em polímero;10.00;241,00
2006;BAHIA;Cédulas - 1a. família;10.00;7.658,00
2006;BAHIA;Cédulas - 1a. família;20.00;569,00
2006;BAHIA;Cédulas - 1a. família;50.00;16.445,00
2006;BAHIA;Cédulas - 1a. família;100.00;66,00
2006;CEARÁ;Cédulas - 1a. família;1.00;2,00
2006;CEARÁ;Cédulas - 1a. família;2.00;7,00
2006;CEARÁ;Cédulas - 1a. família;5.00;226,00
2006;CEARÁ;Cédulas - em polímero;10.00;411,00
2006;CEARÁ;Cédulas - 1a. família;10.00;3.566,00
2006;CEARÁ;Cédulas - 1a. família;20.00;465,00
2006;CEARÁ;Cédulas - 1a. família;50.00;5.825,00
2006;CEARÁ;Cédulas - 1a. família;100.00;15,00
2006;DISTRITO FEDERAL;Cédulas - 1a. família;1.00;6,00
2006;DISTRITO FEDERAL;Cédulas - 1a. família;2.00;362,00
2006;DISTRITO FEDERAL;Cédulas - 1a. família;5.00;978,00
2006;DISTRITO FEDERAL;Cédulas - em polímero;10.00;27,00
2006;DISTRITO FEDERAL;Cédulas - 1a. família;10.00;4.726,00
2006;DISTRITO FEDERAL;Cédulas - 1a. família;20.00;536,00
2006;DISTRITO FEDERAL;Cédulas - 1a. família;50.00;14.911,00
